analogy	 criminal_triples/case_16.txt	 proceeding	 use	 maritime analogy 	 To use a maritime analogy, the proceeding must at least be in the offing
analysis	 criminal_triples/case_11.txt	 majority	 has	 analysis 	 The majority's analysis, however, is directly contrary to Hill, which instructed a court undertaking a prejudice analysis to apply a presumption of reliability to the hypothetical trial that would have occurred had the defendant not pleaded guilty
analyze	 criminal_triples/case_11.txt	 courts	 analyze	 predictions of outcome 	 The majority responds that Hill made statements about presuming a reliable trial only in "discussing how courts should analyze 'predictions of the outcome at a possible trial,' " which "will not always be 'necessary.' 
analyzed	 criminal_triples/case_15.txt	 Albright 's claim	 had	 analyzed under Amendment 	 All that this Court held was that Albright's claim had to be analyzed under the Fourth Amendment, not substantive due process
analyzing	 criminal_triples/case_11.txt	 Court	 analyzing	 prejudice issue 	 In analyzing the prejudice issue, the Court did not focus solely on whether the suppression hearing would have turned out differently, or whether the defendant would have chosen to go to trial
and	 criminal_triples/case_16.txt	 he	 voluntarily and intentionally violated	 duty 	 While "willfully" requires proof only "that the law imposed a duty on the defendant, that the defendant knew of this duty, and that he voluntarily and intentionally violated that duty," Cheek v. United States, 498 U. S. 192, 201 (1991), "corruptly" requires proof that the defendant "act[ed] with an intent to procure an unlawful benefit either for [himself] or for some other person," United States v. Floyd, 740 F. 3d 22, 31 (CA1 2014) (collecting cases); see also Black's Law Dictionary 414 (rev. 4th ed
animus	 criminal_triples/case_13.txt	 improper racial animus	 infected	 deliberations of jury 	 One of his claims was that "improper racial animus . . . infected the deliberations of the jury.
announce	 criminal_triples/case_14.txt	 court	 announce	 sentence 	 By deferring restitution, the court is declining to announce a sentence
announced	 criminal_triples/case_13.txt	 benefit	 announced in	 Pena-Rodriguez 	 He has already received the benefit of the rule announced in Pena-Rodriguez
announces	 criminal_triples/case_11.txt	 Court	 announces	 novel standard for prejudice 	 Because the Court today announces a novel standard for prejudice at the plea stage, I further dissent on the separate ground that its standard does not follow from our precedents
annually	 criminal_triples/case_16.txt	 IRS	 review annually	 her tax return 	 Just because a taxpayer knows that the IRS will review her tax return annually does not transform every Tax Code violation into an obstruction charge
anonymity	 criminal_triples/case_20.txt	 internet	 Third offers	 degree of anonymity 	 Third, the internet offers an unprecedented degree of anonymity and easily permits a would-be molester to assume a false identity
another	 criminal_triples/case_16.txt	 taxpayer	 obtain	 benefit for another 	 See Cheek v. United States, 498 U. S. 192, 201 (1991) ("Willfulness . . . requires the Government to prove that the law imposed a duty on the defendant, that the defendant knew of this duty, and that he voluntarily and intentionally violated that duty") A taxpayer may know with a fair degree of certainty that her babysitter will not declare a cash payment as income--and, if so, a jury could readily find that the taxpayer acted to obtain an unlawful benefit for another
answer	 criminal_triples/case_15.txt	 Our answer	 follows from	 settled precedent 	 Our answer follows from settled precedent
answering	 criminal_triples/case_13.txt	 it	 answering	 question 	 Pena-Rodriguez established a new rule: The opinion states that it is answering a question "left open" by this Court's earlier precedents
ante	 criminal_triples/case_16.txt	 Court	 see	 ante 	 The Court dismisses the significance of the different mens rea requirements, see ante, at 8, but this difference is important under basic principles of criminal law
any	 criminal_triples/case_17.txt	 Dr. Goff	 do	 any 	 The dissent emphasizes that Dr. Goff was never ordered to do any of these things by the trial court
anything	 criminal_triples/case_15.txt	 anything	 more into	 Albright 	 To read anything more into Albright is to adopt the position taken by just one Member of the plurality, see id., at 279 (Ginsburg, J., concurring) (seizure continues throughout the period of pretrial detention), and the two Justices in dissent, see id., at 307 (Stevens, J., dissenting) (same)
anyway	 criminal_triples/case_15.txt	 us	 address questions anyway on	 ground 	 The dissent would have us address these questions anyway, on the ground that "the conflict on the malicious prosecution question was the centerpiece of Manuel's argument in favor of certiorari.
apparent	 criminal_triples/case_17.txt	 it	 was apparent on	 hand 	 But on the other hand, it was "quite apparent that he ha[d] some genuine neuropsychological problems.
apparently	 criminal_triples/case_15.txt	 Illinois	 calls	 apparently related information provided 	 Oliver testified at what Illinois calls a preliminary examination and apparently related the information provided by the alleged purchaser
appealed	 criminal_triples/case_14.txt	 issue	 be	 appealed 	 (a) Both 18 U. S. C. §3742(a), which governs criminal appeals, and Federal Rule of Appellate Procedure 3(a)(1) contemplate that a defendant will file a notice of appeal after the district court has decided the issue sought to be appealed
appear	 criminal_triples/case_17.txt	 he	 was obviously attempting	 appear 	 On the one hand, he was "obviously attempting to appear emotionally disturbed" and "exaggerating his neuropsychological problems.
appearance	 criminal_triples/case_15.txt	 claim	 accrue on	 date of appearance 	 I would leave for another case (one where the question is dispositive) whether an unreasonable-seizure claim would accrue on the date of the first appearance if that appearance occurred on some day after the arrest
appears	 criminal_triples/case_16.txt	 Omnibus Clause	 appears in	 middle 	 The Omnibus Clause appears in the middle of a sentence that refers to efforts to "intimidate or impede any officer or employee of the United States acting in an official capacity.
appellant	 criminal_triples/case_14.txt	 appellant	 has	 failure take 	 See Greenlaw v. United States, 554 U. S. 237, 252-253 (2008); see also Rule 3(a)(2) ("An appellant's failure to take any step other than the timely filing of a notice of appeal does not affect the validity of the appeal, but is ground only for the court of appeals to act as it considers appropriate, including dismissing the appeal" (emphasis added))
appellate	 criminal_triples/case_13.txt	 appellate courts	 give to	 trial courts ' findings on questions 	 First, it ignores the deference that appellate courts must give to trial courts' findings on questions of juror bias
